1.81	-0.017184	0.0025902	-0.00552661	0.00635456	0.0118812	-4.00437
1.82	-0.0172687	0.00242329	-0.00555997	0.00637142	0.0119314	-4.0007
1.83	-0.0173512	0.00225515	-0.00559579	0.0063872	0.011983	-3.99703
1.84	-0.0174316	0.00208585	-0.0056341	0.00640189	0.012036	-3.99335
1.85	-0.0175098	0.00191545	-0.0056749	0.00641547	0.0120904	-3.98967
1.86	-0.0175857	0.00174401	-0.00571823	0.00642795	0.0121462	-3.98599
1.87	-0.0176595	0.00157159	-0.00576411	0.00643931	0.0122034	-3.9823
1.88	-0.0177309	0.00139826	-0.00581256	0.00644955	0.0122621	-3.97861
1.89	-0.0178001	0.00122408	-0.00586359	0.00645866	0.0123222	-3.97491
1.9	-0.0178669	0.0010491	-0.00591722	0.00646664	0.0123839	-3.97122
1.91	-0.0179315	0.000873409	-0.00597349	0.00647348	0.012447	-3.96751
1.92	-0.0179937	0.000697057	-0.00603239	0.00647918	0.0125116	-3.9638
1.93	-0.0180536	0.000520114	-0.00609395	0.00648374	0.0125777	-3.96009
1.94	-0.0181111	0.000342646	-0.00615818	0.00648714	0.0126453	-3.95637
1.95	-0.0181662	0.00016472	-0.0062251	0.00648939	0.0127145	-3.95264
1.96	-0.0182189	-1.3595e-05	-0.00629473	0.00649049	0.0127852	-3.94891
1.97	-0.0182692	-0.000192231	-0.00636707	0.00649042	0.0128575	-3.94517
1.98	-0.0183172	-0.00037112	-0.00644214	0.0064892	0.0129313	-3.94142
1.99	-0.0183627	-0.000550191	-0.00651995	0.00648682	0.0130068	-3.93767
2	-0.0184057	-0.000729376	-0.00660052	0.00648327	0.0130838	-3.93391
2.01	-0.0184463	-0.000908603	-0.00668384	0.00647855	0.0131624	-3.93014
2.02	-0.0184845	-0.0010878	-0.00676993	0.00647268	0.0132426	-3.92636
2.03	-0.0185202	-0.0012669	-0.00685881	0.00646564	0.0133244	-3.92257
2.04	-0.0185535	-0.00144583	-0.00695047	0.00645744	0.0134079	-3.91878
2.05	-0.0185843	-0.00162451	-0.00704492	0.00644807	0.013493	-3.91497
2.06	-0.0186126	-0.00180288	-0.00714217	0.00643755	0.0135797	-3.91116
2.07	-0.0186385	-0.00198087	-0.00724223	0.00642587	0.0136681	-3.90734
